url,ad_id,Type,Title,location,Price,Land_Size,Buildup(Sqr.Ft.),Floor,Living_Room,Bedroom,Bathroom,Kitchen,Furnishing,Road_Type,Road_Size
https://hamrobazaar.com/for-sale-house/Bunglow-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/5850425B-0014-3075-2833-32C13A76AC80,HB-585042,Bunglow,"Bunglow House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-House-On-Sale-at-Bhaisepati-in-Nepal/DEB790C6-DA24-48D9-7E82-BF6566BFE71E,HB-DEB790,Bunglow,Brand New Bunglow House On Sale at Bhaisepati,"Ekantakuna - Tikabhairab Road, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Beautiful-Bunglow-House-On-Sale-at-Khumaltar-in-Nepal/0F800D05-2F18-0801-9A4C-7AFF7FE70EF0,HB-0F800D,Bunglow,Beautiful Bunglow House On Sale at Khumaltar,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 7,20,00,000",10,2500,3,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-on-sell-at-Kathmandu-valley-school-in-Kathmandu/E9121BD8-2D89-2D3C-B1AF-57EB14FDC9B7,HB-E9121B,Excellent,House on sell at Kathmandu valley school,"bangal, Bhangal (Budhanilkantha), Kathmandu","रू. 3,20,00,000",Pitched,3 aana 3 paisa,1,HouseIndividual,5,2.5,Semi,,5,Semi
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tathali-Bhaktapur-in-Nepal/F24A5A51-B579-8CA6-C083-53EB8A25B7B5,HB-F24A5A,House - Individual,"House For Sale at Tathali, Bhaktapur","Saudol, Changunarayan-09, Sudal, चाँगुनारायण नगरपालिका, भक्तपुर, बाग्मती प्रदेश, नेपाल","रू. 1,25,00,000",3,800,1,1,2,1,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-at-Paknajol-Thamel-in-Kathmandu/D4BC0BED-BC58-F245-B472-4AEB6E4B5EE4,HB-D4BC0B,Next to Woodapple hotel and spa,House at Paknajol Thamel,"Sorhakhutte Shorakhutte Durbar Marg Kaldhara Lazimpat Gairidhara Ranibari Paknajol Kapurdhara Galkopakha, Lainchaur Area, Kathmandu","रू. 4,60,00,000",Pitched,3,3,HouseIndividual,3,2.5,Semi,,5,Semi
https://hamrobazaar.com/for-sale-house/सारै-सस्तो-जगा-बिक्रिमा-छ-बुडानिल्कन्ठ।-in-Nepal/A7247218-D6FE-9B4E-49F9-27C22131AB87,HB-A72472,House - Semi Commercial,सारै सस्तो जगा बिक्रिमा छ बुडानिल्कन्ठ।,"बालुवाखानी चोक, Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 26,00,000",16,16,3,1,5,5,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/house-on-sale-lalitpur-ko-milanchok-ma-in-Nepal/4F8FE9CD-68C7-E3B3-1D3C-45CF24847D0A,HB-4F8FE9,House - Individual,house on sale lalitpur ko milanchok ma,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 4,45,00,000",06,3000,03,02,05,04,02,,Pitched,02
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Dholahiti-Lalitpur-in-Nepal/C646E922-BEEC-7509-2161-B392B1A090F0,HB-C646E9,House - Individual,"Beautiful House For Sale at Dholahiti, Lalitpur","Euro Kids, Kanti Lokhpath, Wakhat, Lalitpur-26, Satitar, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44700, नेपाल","रू. 4,85,00,000",7,2200,4,3,10,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Bunglow-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/5850425B-0014-3075-2833-32C13A76AC80,HB-585042,Bunglow,"Bunglow House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-House-On-Sale-at-Bhaisepati-in-Nepal/DEB790C6-DA24-48D9-7E82-BF6566BFE71E,HB-DEB790,Bunglow,Brand New Bunglow House On Sale at Bhaisepati,"Ekantakuna - Tikabhairab Road, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Beautiful-Bunglow-House-On-Sale-at-Khumaltar-in-Nepal/0F800D05-2F18-0801-9A4C-7AFF7FE70EF0,HB-0F800D,Bunglow,Beautiful Bunglow House On Sale at Khumaltar,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 7,20,00,000",10,2500,3,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/43620012-6224-B3AF-1B20-4AB2DAB03D33,HB-436200,House - Individual,"Brand New House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",4,1500,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-For-Sale-at-Tathali-Bhaktapur-in-Nepal/F24A5A51-B579-8CA6-C083-53EB8A25B7B5,HB-F24A5A,House - Individual,"House For Sale at Tathali, Bhaktapur","Saudol, Changunarayan-09, Sudal, चाँगुनारायण नगरपालिका, भक्तपुर, बाग्मती प्रदेश, नेपाल","रू. 1,25,00,000",3,800,1,1,2,1,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/House-at-Paknajol-Thamel-in-Kathmandu/D4BC0BED-BC58-F245-B472-4AEB6E4B5EE4,HB-D4BC0B,Next to Woodapple hotel and spa,House at Paknajol Thamel,"Sorhakhutte Shorakhutte Durbar Marg Kaldhara Lazimpat Gairidhara Ranibari Paknajol Kapurdhara Galkopakha, Lainchaur Area, Kathmandu","रू. 4,60,00,000",Pitched,3,3,HouseIndividual,3,2.5,Semi,,5,Semi
https://hamrobazaar.com/for-sale-house/सारै-सस्तो-जगा-बिक्रिमा-छ-बुडानिल्कन्ठ।-in-Nepal/A7247218-D6FE-9B4E-49F9-27C22131AB87,HB-A72472,House - Semi Commercial,सारै सस्तो जगा बिक्रिमा छ बुडानिल्कन्ठ।,"बालुवाखानी चोक, Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 26,00,000",16,16,3,1,5,5,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/house-on-sale-lalitpur-ko-milanchok-ma-in-Nepal/4F8FE9CD-68C7-E3B3-1D3C-45CF24847D0A,HB-4F8FE9,House - Individual,house on sale lalitpur ko milanchok ma,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 4,45,00,000",06,3000,03,02,05,04,02,,Pitched,02
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Dholahiti-Lalitpur-in-Nepal/C646E922-BEEC-7509-2161-B392B1A090F0,HB-C646E9,House - Individual,"Beautiful House For Sale at Dholahiti, Lalitpur","Euro Kids, Kanti Lokhpath, Wakhat, Lalitpur-26, Satitar, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44700, नेपाल","रू. 4,85,00,000",7,2200,4,3,10,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Bunglow-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/5850425B-0014-3075-2833-32C13A76AC80,HB-585042,Bunglow,"Bunglow House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-House-On-Sale-at-Bhaisepati-in-Nepal/DEB790C6-DA24-48D9-7E82-BF6566BFE71E,HB-DEB790,Bunglow,Brand New Bunglow House On Sale at Bhaisepati,"Ekantakuna - Tikabhairab Road, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Beautiful-Bunglow-House-On-Sale-at-Khumaltar-in-Nepal/0F800D05-2F18-0801-9A4C-7AFF7FE70EF0,HB-0F800D,Bunglow,Beautiful Bunglow House On Sale at Khumaltar,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 7,20,00,000",10,2500,3,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/43620012-6224-B3AF-1B20-4AB2DAB03D33,HB-436200,House - Individual,"Brand New House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",4,1500,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-on-sale-thankot-kathmandu-in-Nepal/16253411-E9B0-8750-15FE-9382BEBBB0F8,HB-162534,1,House on sale thankot kathmandu,"थानकोट, Chandragiri-04, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44619, नेपाल","रू. 2,10,00,000",4,Pitched,House - Individual,near tribhuwan park,3,2,0,,2,0
https://hamrobazaar.com/for-sale-house/House-at-Paknajol-Thamel-in-Kathmandu/D4BC0BED-BC58-F245-B472-4AEB6E4B5EE4,HB-D4BC0B,Next to Woodapple hotel and spa,House at Paknajol Thamel,"Sorhakhutte Shorakhutte Durbar Marg Kaldhara Lazimpat Gairidhara Ranibari Paknajol Kapurdhara Galkopakha, Lainchaur Area, Kathmandu","रू. 4,60,00,000",Pitched,3,3,HouseIndividual,3,2.5,Semi,,5,Semi
https://hamrobazaar.com/for-sale-house/सारै-सस्तो-जगा-बिक्रिमा-छ-बुडानिल्कन्ठ।-in-Nepal/A7247218-D6FE-9B4E-49F9-27C22131AB87,HB-A72472,House - Semi Commercial,सारै सस्तो जगा बिक्रिमा छ बुडानिल्कन्ठ।,"बालुवाखानी चोक, Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 26,00,000",16,16,3,1,5,5,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/house-on-sale-lalitpur-ko-milanchok-ma-in-Nepal/4F8FE9CD-68C7-E3B3-1D3C-45CF24847D0A,HB-4F8FE9,House - Individual,house on sale lalitpur ko milanchok ma,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 4,45,00,000",06,3000,03,02,05,04,02,,Pitched,02
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Dholahiti-Lalitpur-in-Nepal/C646E922-BEEC-7509-2161-B392B1A090F0,HB-C646E9,House - Individual,"Beautiful House For Sale at Dholahiti, Lalitpur","Euro Kids, Kanti Lokhpath, Wakhat, Lalitpur-26, Satitar, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44700, नेपाल","रू. 4,85,00,000",7,2200,4,3,10,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Bunglow-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/5850425B-0014-3075-2833-32C13A76AC80,HB-585042,Bunglow,"Bunglow House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-House-On-Sale-at-Bhaisepati-in-Nepal/DEB790C6-DA24-48D9-7E82-BF6566BFE71E,HB-DEB790,Bunglow,Brand New Bunglow House On Sale at Bhaisepati,"Ekantakuna - Tikabhairab Road, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Beautiful-Bunglow-House-On-Sale-at-Khumaltar-in-Nepal/0F800D05-2F18-0801-9A4C-7AFF7FE70EF0,HB-0F800D,Bunglow,Beautiful Bunglow House On Sale at Khumaltar,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 7,20,00,000",10,2500,3,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/43620012-6224-B3AF-1B20-4AB2DAB03D33,HB-436200,House - Individual,"Brand New House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",4,1500,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-on-sale-thankot-kathmandu-in-Nepal/16253411-E9B0-8750-15FE-9382BEBBB0F8,HB-162534,1,House on sale thankot kathmandu,"थानकोट, Chandragiri-04, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44619, नेपाल","रू. 2,10,00,000",4,Pitched,House - Individual,near tribhuwan park,3,2,0,,2,0
https://hamrobazaar.com/for-sale-house/Bhaisepati-house-on-sale-3-storey-building-3-cr-in-Nepal/298DE0BC-02A4-4599-60EC-C01D40257C18,HB-298DE0,Individual home,"Bhaisepati house on sale , 3 storey building, 3 cr","भैसेपाटी, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 13775, नेपाल","रू. 3,00,00,000",7,Gravel,HouseIndividual,"Block c, Asmita English boarding school",3,3,"1, 403.225",,3,"1, 403.225"
https://hamrobazaar.com/for-sale-house/सारै-सस्तो-जगा-बिक्रिमा-छ-बुडानिल्कन्ठ।-in-Nepal/A7247218-D6FE-9B4E-49F9-27C22131AB87,HB-A72472,House - Semi Commercial,सारै सस्तो जगा बिक्रिमा छ बुडानिल्कन्ठ।,"बालुवाखानी चोक, Budhanilkantha-11, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44622, नेपाल","रू. 26,00,000",16,16,3,1,5,5,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/house-on-sale-lalitpur-ko-milanchok-ma-in-Nepal/4F8FE9CD-68C7-E3B3-1D3C-45CF24847D0A,HB-4F8FE9,House - Individual,house on sale lalitpur ko milanchok ma,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 4,45,00,000",06,3000,03,02,05,04,02,,Pitched,02
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Dholahiti-Lalitpur-in-Nepal/C646E922-BEEC-7509-2161-B392B1A090F0,HB-C646E9,House - Individual,"Beautiful House For Sale at Dholahiti, Lalitpur","Euro Kids, Kanti Lokhpath, Wakhat, Lalitpur-26, Satitar, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44700, नेपाल","रू. 4,85,00,000",7,2200,4,3,10,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Bunglow-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/5850425B-0014-3075-2833-32C13A76AC80,HB-585042,Bunglow,"Bunglow House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-House-On-Sale-at-Bhaisepati-in-Nepal/DEB790C6-DA24-48D9-7E82-BF6566BFE71E,HB-DEB790,Bunglow,Brand New Bunglow House On Sale at Bhaisepati,"Ekantakuna - Tikabhairab Road, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Beautiful-Bunglow-House-On-Sale-at-Khumaltar-in-Nepal/0F800D05-2F18-0801-9A4C-7AFF7FE70EF0,HB-0F800D,Bunglow,Beautiful Bunglow House On Sale at Khumaltar,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 7,20,00,000",10,2500,3,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/43620012-6224-B3AF-1B20-4AB2DAB03D33,HB-436200,House - Individual,"Brand New House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",4,1500,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-on-sale-thankot-kathmandu-in-Nepal/16253411-E9B0-8750-15FE-9382BEBBB0F8,HB-162534,1,House on sale thankot kathmandu,"थानकोट, Chandragiri-04, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44619, नेपाल","रू. 2,10,00,000",4,Pitched,House - Individual,near tribhuwan park,3,2,0,,2,0
https://hamrobazaar.com/for-sale-house/Bhaisepati-house-on-sale-3-storey-building-3-cr-in-Nepal/298DE0BC-02A4-4599-60EC-C01D40257C18,HB-298DE0,Individual home,"Bhaisepati house on sale , 3 storey building, 3 cr","भैसेपाटी, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 13775, नेपाल","रू. 3,00,00,000",7,Gravel,HouseIndividual,"Block c, Asmita English boarding school",3,3,"1, 403.225",,3,"1, 403.225"
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Manamaiju-Phutung-in-Nepal/BD2BE75E-C86F-841D-9384-8A3920F11E60,HB-BD2BE7,House - Individual,"Brand New House For Sale at Manamaiju, Phutung","लोकतान्त्रिक चोक, Tarakeshwar-09, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल","रू. 3,00,00,000",4,1500,3,3,8,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/house-on-sale-lalitpur-ko-milanchok-ma-in-Nepal/4F8FE9CD-68C7-E3B3-1D3C-45CF24847D0A,HB-4F8FE9,House - Individual,house on sale lalitpur ko milanchok ma,"Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 4,45,00,000",06,3000,03,02,05,04,02,,Pitched,02
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Dholahiti-Lalitpur-in-Nepal/C646E922-BEEC-7509-2161-B392B1A090F0,HB-C646E9,House - Individual,"Beautiful House For Sale at Dholahiti, Lalitpur","Euro Kids, Kanti Lokhpath, Wakhat, Lalitpur-26, Satitar, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44700, नेपाल","रू. 4,85,00,000",7,2200,4,3,10,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Bunglow-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/5850425B-0014-3075-2833-32C13A76AC80,HB-585042,Bunglow,"Bunglow House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-House-On-Sale-at-Bhaisepati-in-Nepal/DEB790C6-DA24-48D9-7E82-BF6566BFE71E,HB-DEB790,Bunglow,Brand New Bunglow House On Sale at Bhaisepati,"Ekantakuna - Tikabhairab Road, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Beautiful-Bunglow-House-On-Sale-at-Khumaltar-in-Nepal/0F800D05-2F18-0801-9A4C-7AFF7FE70EF0,HB-0F800D,Bunglow,Beautiful Bunglow House On Sale at Khumaltar,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 7,20,00,000",10,2500,3,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/43620012-6224-B3AF-1B20-4AB2DAB03D33,HB-436200,House - Individual,"Brand New House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",4,1500,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/House-on-sale-thankot-kathmandu-in-Nepal/16253411-E9B0-8750-15FE-9382BEBBB0F8,HB-162534,1,House on sale thankot kathmandu,"थानकोट, Chandragiri-04, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44619, नेपाल","रू. 2,10,00,000",4,Pitched,House - Individual,near tribhuwan park,3,2,0,,2,0
https://hamrobazaar.com/for-sale-house/Bhaisepati-house-on-sale-3-storey-building-3-cr-in-Nepal/298DE0BC-02A4-4599-60EC-C01D40257C18,HB-298DE0,Individual home,"Bhaisepati house on sale , 3 storey building, 3 cr","भैसेपाटी, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 13775, नेपाल","रू. 3,00,00,000",7,Gravel,HouseIndividual,"Block c, Asmita English boarding school",3,3,"1, 403.225",,3,"1, 403.225"
https://hamrobazaar.com/for-sale-house/Brand-New-House-For-Sale-at-Manamaiju-Phutung-in-Nepal/BD2BE75E-C86F-841D-9384-8A3920F11E60,HB-BD2BE7,House - Individual,"Brand New House For Sale at Manamaiju, Phutung","लोकतान्त्रिक चोक, Tarakeshwar-09, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल","रू. 3,00,00,000",4,1500,3,3,8,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Semi-Commercial-House-On-Sale-at-Manamaiju-in-Nepal/15C20387-CA21-4EEA-26AF-33807802DCBE,HB-15C203,House - Individual,Semi Commercial House On Sale at Manamaiju,"27DR023, Tarakeshwar-02, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल","रू. 3,75,00,000",4,1500,3,2,7,4,2,,Pitched,2
https://hamrobazaar.com/for-sale-house/Beautiful-House-For-Sale-at-Dholahiti-Lalitpur-in-Nepal/C646E922-BEEC-7509-2161-B392B1A090F0,HB-C646E9,House - Individual,"Beautiful House For Sale at Dholahiti, Lalitpur","Euro Kids, Kanti Lokhpath, Wakhat, Lalitpur-26, Satitar, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44700, नेपाल","रू. 4,85,00,000",7,2200,4,3,10,4,3,,Pitched,3
https://hamrobazaar.com/for-sale-house/Bunglow-House-For-Sale-at-Nakhipot-Lalitpur-in-Nepal/5850425B-0014-3075-2833-32C13A76AC80,HB-585042,Bunglow,"Bunglow House For Sale at Nakhipot, Lalitpur","Gyan Bigyan Secondary Boarding School, Nakhipot Marg, विशाल चोक, नख्खुडोल, Lalitpur-14, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Brand-New-Bunglow-House-On-Sale-at-Bhaisepati-in-Nepal/DEB790C6-DA24-48D9-7E82-BF6566BFE71E,HB-DEB790,Bunglow,Brand New Bunglow House On Sale at Bhaisepati,"Ekantakuna - Tikabhairab Road, Lalitpur-04, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 40000, नेपाल","रू. 3,50,00,000",6,1800,2,2,5,2,1,,Pitched,1
https://hamrobazaar.com/for-sale-house/Beautiful-Bunglow-House-On-Sale-at-Khumaltar-in-Nepal/0F800D05-2F18-0801-9A4C-7AFF7FE70EF0,HB-0F800D,Bunglow,Beautiful Bunglow House On Sale at Khumaltar,"धापाखेल मार्ग, ऐरवा टोल, हातिबन, Lalitpur-23, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 44702, नेपाल","रू. 7,20,00,000",10,2500,3,2,5,2,1,,Pitched,1
