,categoryName,createdOn,id,name,price,location.locationDescription,location.locationLatitude,location.locationLongitude
1760,For Sale - House,2024-08-04T08:17:13,16253411-E9B0-8750-15FE-9382BEBBB0F8,House on sale thankot kathmandu,21000000,"थानकोट, Chandragiri-04, Chandragiri, चन्द्रागिरी नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44619, नेपाल",27.690599,85.217308
1761,For Sale - House,2024-08-04T08:10:16,298DE0BC-02A4-4599-60EC-C01D40257C18,"Bhaisepati house on sale , 3 storey building, 3 cr",30000000,"भैसेपाटी, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 13775, नेपाल",27.652941,85.308311
1762,For Sale - House,2024-08-04T08:07:13,BD2BE75E-C86F-841D-9384-8A3920F11E60,"Brand New House For Sale at Manamaiju, Phutung",30000000,"लोकतान्त्रिक चोक, Tarakeshwar-09, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.750259,85.310661
1763,For Sale - House,2024-08-04T08:01:55,15C20387-CA21-4EEA-26AF-33807802DCBE,Semi Commercial House On Sale at Manamaiju,37500000,"27DR023, Tarakeshwar-02, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.786699,85.303299
1764,For Sale - House,2024-08-04T07:57:41,93BB35F5-07AD-0414-A12D-C683EC865D97,House sale,37500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",0.0,0.0
1765,For Sale - House,2024-08-04T07:56:41,D801EC44-FE6E-A4E1-8064-85C6A2155C7C,Semi Commercial House On Sale at Manamaiju,32500000,"लोकतान्त्रिक चोक, Tarakeshwar-10, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.749001,85.310997
1766,For Sale - House,2024-08-04T07:49:43,14EC1352-D09E-5772-1FAF-0F414E15F6D1,"House For Sale at Manamaiju, Phutung",28000000,"F80, Tarakeshwar-07, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.768,85.312302
1767,For Sale - House,2024-08-04T07:43:23,4E6BD198-1813-85A9-51AA-EFB381082EA8,"House For Sale at Tarkeshwar, Phutung",65000000,"F80, Tarakeshwar-07, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.768,85.312302
1768,For Sale - House,2024-08-04T07:20:40,E8000EC6-D4D2-3DE5-58FB-03937A2311A2,House on Sale ,22500000,"kopan, Kapan, Kathmandu",27.736,85.3601
1769,For Sale - House,2024-08-04T07:15:19,F96B51C2-4EC5-AE00-94C9-05B4DEDED123,BUNGALOW HOUSE ON SALE AT Nakhu Bhaisepati Lalitpu,44000000,"Talim Kendra Marg, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 13775, नेपाल",27.6493,85.305901
1770,For Sale - House,2024-08-04T08:10:16,298DE0BC-02A4-4599-60EC-C01D40257C18,"Bhaisepati house on sale , 3 storey building, 3 cr",30000000,"भैसेपाटी, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 13775, नेपाल",27.652941,85.308311
1771,For Sale - House,2024-08-04T08:07:13,BD2BE75E-C86F-841D-9384-8A3920F11E60,"Brand New House For Sale at Manamaiju, Phutung",30000000,"लोकतान्त्रिक चोक, Tarakeshwar-09, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.750259,85.310661
1772,For Sale - House,2024-08-04T08:01:55,15C20387-CA21-4EEA-26AF-33807802DCBE,Semi Commercial House On Sale at Manamaiju,37500000,"27DR023, Tarakeshwar-02, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.786699,85.303299
1773,For Sale - House,2024-08-04T07:57:41,93BB35F5-07AD-0414-A12D-C683EC865D97,House sale,37500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",0.0,0.0
1774,For Sale - House,2024-08-04T07:56:41,D801EC44-FE6E-A4E1-8064-85C6A2155C7C,Semi Commercial House On Sale at Manamaiju,32500000,"लोकतान्त्रिक चोक, Tarakeshwar-10, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.749001,85.310997
1775,For Sale - House,2024-08-04T07:49:43,14EC1352-D09E-5772-1FAF-0F414E15F6D1,"House For Sale at Manamaiju, Phutung",28000000,"F80, Tarakeshwar-07, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.768,85.312302
1776,For Sale - House,2024-08-04T07:43:23,4E6BD198-1813-85A9-51AA-EFB381082EA8,"House For Sale at Tarkeshwar, Phutung",65000000,"F80, Tarakeshwar-07, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.768,85.312302
1777,For Sale - House,2024-08-04T07:20:40,E8000EC6-D4D2-3DE5-58FB-03937A2311A2,House on Sale ,22500000,"kopan, Kapan, Kathmandu",27.736,85.3601
1778,For Sale - House,2024-08-04T07:15:19,F96B51C2-4EC5-AE00-94C9-05B4DEDED123,BUNGALOW HOUSE ON SALE AT Nakhu Bhaisepati Lalitpu,44000000,"Talim Kendra Marg, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 13775, नेपाल",27.6493,85.305901
1779,For Sale - House,2024-08-04T07:11:43,9867978A-99C1-C6B1-96A2-739D228D20A4,Brand New Semi Bunglow House On Sale at Bhangal,30000000,"Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.763,85.3582
1780,For Sale - House,2024-08-04T08:07:13,BD2BE75E-C86F-841D-9384-8A3920F11E60,"Brand New House For Sale at Manamaiju, Phutung",30000000,"लोकतान्त्रिक चोक, Tarakeshwar-09, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.750259,85.310661
1781,For Sale - House,2024-08-04T08:01:55,15C20387-CA21-4EEA-26AF-33807802DCBE,Semi Commercial House On Sale at Manamaiju,37500000,"27DR023, Tarakeshwar-02, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.786699,85.303299
1782,For Sale - House,2024-08-04T07:57:41,93BB35F5-07AD-0414-A12D-C683EC865D97,House sale,37500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",0.0,0.0
1783,For Sale - House,2024-08-04T07:56:41,D801EC44-FE6E-A4E1-8064-85C6A2155C7C,Semi Commercial House On Sale at Manamaiju,32500000,"लोकतान्त्रिक चोक, Tarakeshwar-10, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.749001,85.310997
1784,For Sale - House,2024-08-04T07:49:43,14EC1352-D09E-5772-1FAF-0F414E15F6D1,"House For Sale at Manamaiju, Phutung",28000000,"F80, Tarakeshwar-07, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.768,85.312302
1785,For Sale - House,2024-08-04T07:43:23,4E6BD198-1813-85A9-51AA-EFB381082EA8,"House For Sale at Tarkeshwar, Phutung",65000000,"F80, Tarakeshwar-07, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.768,85.312302
1786,For Sale - House,2024-08-04T07:20:40,E8000EC6-D4D2-3DE5-58FB-03937A2311A2,House on Sale ,22500000,"kopan, Kapan, Kathmandu",27.736,85.3601
1787,For Sale - House,2024-08-04T07:15:19,F96B51C2-4EC5-AE00-94C9-05B4DEDED123,BUNGALOW HOUSE ON SALE AT Nakhu Bhaisepati Lalitpu,44000000,"Talim Kendra Marg, Lalitpur-25, ललितपुर, ललितपुर महानगरपालिका, ललितपुर, बाग्मती प्रदेश, 13775, नेपाल",27.6493,85.305901
1788,For Sale - House,2024-08-04T07:11:43,9867978A-99C1-C6B1-96A2-739D228D20A4,Brand New Semi Bunglow House On Sale at Bhangal,30000000,"Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.763,85.3582
1789,For Sale - House,2024-08-04T07:09:40,9148598E-D3F5-0E48-513B-3DA96DBC3287,"Brand New House On Sale at Bhangal, Budhanilkantha",19000000,"Budhanilkantha-08, बूढानीलकण्ठ, बूढानिलकण्ठ नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 22644, नेपाल",27.763,85.3582
1790,For Sale - House,2024-08-04T08:01:55,15C20387-CA21-4EEA-26AF-33807802DCBE,Semi Commercial House On Sale at Manamaiju,37500000,"27DR023, Tarakeshwar-02, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.786699,85.303299
1791,For Sale - House,2024-08-04T07:57:41,93BB35F5-07AD-0414-A12D-C683EC865D97,House sale,37500000,"Alliant Insurance Brokrers, 303, थापाथली सडक, थापाथली, Kathmandu-11, काठमाडौं, काठमाडौँ महानगरपालिका, काठमाडौं, बाग्मती प्रदेश, 00779, नेपाल",0.0,0.0
1792,For Sale - House,2024-08-04T07:56:41,D801EC44-FE6E-A4E1-8064-85C6A2155C7C,Semi Commercial House On Sale at Manamaiju,32500000,"लोकतान्त्रिक चोक, Tarakeshwar-10, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.749001,85.310997
1793,For Sale - House,2024-08-04T07:49:43,14EC1352-D09E-5772-1FAF-0F414E15F6D1,"House For Sale at Manamaiju, Phutung",28000000,"F80, Tarakeshwar-07, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.768,85.312302
1794,For Sale - House,2024-08-04T07:43:23,4E6BD198-1813-85A9-51AA-EFB381082EA8,"House For Sale at Tarkeshwar, Phutung",65000000,"F80, Tarakeshwar-07, तारकेश्वर, तारकेश्वर नगरपालिका, काठमाडौं, बाग्मती प्रदेश, 44610, नेपाल",27.768,85.312302
1795,For Sale - House,2024-08-04T07:20:40,E8000EC6-D4D2-3DE5-58FB-03937A2311A2,House on Sale ,22500000,"kopan, Kapan, Kathmandu",27.736,85.3601
